,k1,km1,k2,km2,kcat,dGo,alpha,RSS,Result order,Parameter pair
176,7.870831274565959,153.7290601902819,116387125.94750775,76971.94890558257,22.50524723026828,-3.2498,-4.0684,0.35279570153418555,79,"k1,k2"
177,13.129337877314502,2.050697978347565,5402211.841742365,3316.2355511504643,1.1753689928468094,-3.2498,-4.0684,0.36027816127030027,83,"k1,k2"
178,13.129337877314502,3.395158538418708,1163871.2594750775,415.10650443263944,0.7716031572624455,-3.2498,-4.0684,0.31714253847618273,80,"k1,k2"
179,7.870831274565959,12.09953435245025,69772248.94541784,7120.605298976322,1.823017598917665,-3.2498,-4.0684,22.362738798205097,78,"k1,k2"
180,4.718439386020051,4.995088557366157,41827364.35211033,4575.219284654725,0.4062120916027545,-3.2498,-4.0684,0.37431155230475976,67,"k1,k2"
181,13.129337877314502,4.162320074600718,41827364.35211033,933.2136641640072,0.18015279007912866,-3.2498,-4.0684,19.242107775358058,87,"k1,k2"
182,13.129337877314502,5.980703472921924,1941454.273162086,1561.311065289606,2.004182000155483,-3.2498,-4.0684,0.3202312114834627,81,"k1,k2"
183,7.870831274565959,2.17877372887567,25074846.16144205,4317.162696152066,0.5148516737856053,-3.2498,-4.0684,3.028877912099368,76,"k1,k2"
184,13.129337877314502,1.9690446482190898,9011432.475278959,4221.044338168691,0.8779075571874735,-3.2498,-4.0684,0.41177006165359287,84,"k1,k2"
185,13.129337877314502,71.30837175850044,116387125.94750775,1235843.5805446696,152.4074429437995,-3.2498,-4.0684,2.504418150346665,89,"k1,k2"
186,13.129337877314502,1.717450562304645,15031975.352954859,5542.53959435561,1.0363121332004455,-3.2498,-4.0684,4.149218945902587,85,"k1,k2"
187,13.129337877314502,16.255169893883142,69772248.94541784,67173.69520376979,8.36152926941741,-3.2498,-4.0684,13.11527561000976,88,"k1,k2"
188,21.901055566229406,1.0784401646868584,15031975.352954859,6226.671206419407,0.5215677276837503,-3.2498,-4.0684,5.068586697072096,95,"k1,k2"
189,21.901055566229406,1.8587303870731984,5402211.841742365,3478.217554370224,1.1963202530375203,-3.2498,-4.0684,0.3190416554163496,93,"k1,k2"
190,21.901055566229406,1.981912211698691,9011432.475278959,3768.178252994463,1.0574733397647367,-3.2498,-4.0684,2.983965942096305,94,"k1,k2"
191,21.901055566229406,3.1701643109419866,25074846.16144205,11327.044728808476,0.7505487959462429,-3.2498,-4.0684,1.3444378107113057,96,"k1,k2"
192,21.901055566229406,0.5066390034012385,1941454.273162086,1382.163256775766,1.2463643401516569,-3.2498,-4.0684,0.31926940714745805,91,"k1,k2"
193,21.901055566229406,0.1483883140339768,1163871.2594750775,2063.932179712287,2.759015155737509,-3.2498,-4.0684,0.6964563403631787,90,"k1,k2"
194,13.129337877314502,0.06915344014123459,25074846.16144205,8023.75158700469,0.9150981998530754,-3.2498,-4.0684,6.703493271935333,86,"k1,k2"
195,21.901055566229406,48.13866160161527,69772248.94541784,157742.58255126502,16.244003937269493,-3.2498,-4.0684,2.5941136191381706,98,"k1,k2"
196,21.901055566229406,1.0403455285737286,3238540.916011026,2293.8447782683065,1.271079361852406,-3.2498,-4.0684,0.3190063740272624,92,"k1,k2"
197,13.129337877314502,2.3484907634253576,3238540.916011026,3058.756750438393,1.3876489943946404,-3.2498,-4.0684,4.046196517294492,82,"k1,k2"
198,21.901055566229406,0.3205220090219145,41827364.35211033,9102.589314382041,1.0697106559185068,-3.2498,-4.0684,16.848232608897234,97,"k1,k2"
199,21.901055566229406,894.2533479884007,116387125.94750775,377985.6825746501,231.48389993395838,-3.2498,-4.0684,0.32254493338589374,99,"k1,k2"
200,0.21901055566229405,249.78993450247387,1048463632.8472195,22587.00901985313,41.85107007647526,-3.2498,-4.0684,0.3229658671778368,8,"k1,km2"
