,kcat_Dilute,KM_Dilute,kcat_Dense,KM_Dense,RSS,Result order,Parameter pair
61,1.0,0.000556255,0.7234409739017347,0.001189377866557959,2.409257515625278,65,"kcat_Dense,KM_Dense"
62,1.0,0.000556255,0.7234409739017347,0.00025624369352685803,12.240722539804235,62,"kcat_Dense,KM_Dense"
63,1.0,0.000556255,0.7234409739017347,0.00042744024282627874,9.992639656318921,63,"kcat_Dense,KM_Dense"
64,1.0,0.000556255,0.7234409739017347,0.0007130132986794393,6.594972543401309,64,"kcat_Dense,KM_Dense"
65,1.0,0.000556255,0.7234409739017347,0.0001536140585129049,15.016476618679608,61,"kcat_Dense,KM_Dense"
66,1.0,0.000556255,0.7234409739017347,9.208920870605872e-05,13.808369458835287,60,"kcat_Dense,KM_Dense"
67,1.0,0.000556255,0.7234409739017347,0.0033095145653678974,2.9259361149479415,67,"kcat_Dense,KM_Dense"
68,1.0,0.000556255,0.7234409739017347,0.009208920870605873,15.055803760835225,69,"kcat_Dense,KM_Dense"
69,1.0,0.000556255,0.7234409739017347,0.00552060302436161,9.308805884451257,68,"kcat_Dense,KM_Dense"
70,1.0,0.000556255,1.206772277198017,0.0019840018581391895,2.4092575156359137,76,"kcat_Dense,KM_Dense"
71,1.0,0.000556255,1.206772277198017,0.00042744024282627874,12.24072241881766,73,"kcat_Dense,KM_Dense"
72,1.0,0.000556255,1.206772277198017,0.00025624369352685803,13.423134688880419,72,"kcat_Dense,KM_Dense"
73,1.0,0.000556255,1.206772277198017,0.001189377866557959,6.594972543494461,75,"kcat_Dense,KM_Dense"
74,1.0,0.000556255,1.206772277198017,0.0007130132986794393,9.992638985407593,74,"kcat_Dense,KM_Dense"
75,1.0,0.000556255,1.206772277198017,0.009208920870605873,9.308805884444528,79,"kcat_Dense,KM_Dense"
76,1.0,0.000556255,1.206772277198017,0.00552060302436161,2.9259361149525143,78,"kcat_Dense,KM_Dense"
77,1.0,0.000556255,1.206772277198017,0.0033095145653678974,0.08029000298218822,77,"kcat_Dense,KM_Dense"
78,1.0,0.000556255,1.206772277198017,0.0001536140585129049,2559.4080388981606,71,"kcat_Dense,KM_Dense"
79,1.0,0.000556255,1.206772277198017,9.208920870605872e-05,220810.0609447746,70,"kcat_Dense,KM_Dense"
80,1.0,0.000556255,2.0130174838721504,0.00042744024282627874,13.423134684333675,83,"kcat_Dense,KM_Dense"
