kcat_Dilute,KM_Dilute,kcat_Dense,KM_Dense,dGo,alpha,kobs_Dilute,kobs_Dense,RSS
0.294,0.000155,0.38387628852183875,0.0010582306489542725,-3.2498,-2.7351,1896.774193548387,362.7529488974634,0.07390313297656681
0.294,0.000155,0.3665153181607359,0.001010149420467621,-3.2498,-2.7351,1896.774193548387,362.8327757601125,0.09469578878745116
0.294,0.000155,0.33234557556119926,0.0009143330408644124,-3.2498,-2.7351,1896.774193548387,363.4841580776727,0.05484756623242242
0.294,0.000155,0.460163497639575,0.0012694526408340012,-3.2498,-2.7351,1896.774193548387,362.4896926735748,0.06599416925670956
0.294,0.000155,0.2555855678465315,0.0007130791295867356,-3.2498,-2.7351,1896.774193548387,358.4252535825245,0.07078449154066503
0.294,0.000155,0.19840393081164853,0.0005425354438263197,-3.2498,-2.7351,1896.774193548387,365.6976388719831,0.06941764695570833
0.294,0.000155,0.2190191421308132,0.0006117055770339386,-3.2498,-2.7351,1896.774193548387,358.0466655099036,0.08768506586764954
0.294,0.000155,0.2608271440740326,0.0007119762153785514,-3.2498,-2.7351,1896.774193548387,366.3424963365569,0.10384120891403158
0.294,0.000155,0.232134172180964,0.0006447774926668925,-3.2498,-2.7351,1896.774193548387,360.0221391426423,0.07348273016842446
0.294,0.000155,0.2605431755733496,0.0007112664688070369,-3.2498,-2.7351,1896.774193548387,366.30881251908653,0.10878416293068048
0.294,0.000155,0.3274236647568065,0.0008996279472085478,-3.2498,-2.7351,1896.774193548387,363.95452783872287,0.07890548770380629
0.294,0.000155,0.26470351477611453,0.0007181617798200923,-3.2498,-2.7351,1896.774193548387,368.584798319991,0.09894322404246847
0.294,0.000155,0.35638662711575253,0.000980510910964072,-3.2498,-2.7351,1896.774193548387,363.4703327934831,0.06439252751229102
0.294,0.000155,0.23874850326356567,0.0006652356009025917,-3.2498,-2.7351,1896.774193548387,358.8931544548002,0.08185270325932309
0.294,0.000155,0.41668734255642925,0.0011494705069804434,-3.2498,-2.7351,1896.774193548387,362.50372673852223,0.0681382438600714
0.294,0.000155,0.4194616098387809,0.0011651930012791523,-3.2498,-2.7351,1896.774193548387,359.99324522057265,0.07070532287361844
0.294,0.000155,0.26797083536901845,0.0007310121778875134,-3.2498,-2.7351,1896.774193548387,366.5750632819871,0.07682543774431536
0.294,0.000155,0.4259067320950565,0.0011820494362383416,-3.2498,-2.7351,1896.774193548387,360.3121147372885,0.07764782456618458
0.294,0.000155,0.4226310760983898,0.0011705367545263856,-3.2498,-2.7351,1896.774193548387,361.05750158130814,0.07886791424226786
0.294,0.000155,0.34977456683568353,0.000961688649032344,-3.2498,-2.7351,1896.774193548387,363.7087400247767,0.07391416901461421
0.294,0.000155,0.43434588085555204,0.0011778092111957017,-3.2498,-2.7351,1896.774193548387,368.7743963341973,0.09129179151471749
0.294,0.000155,0.45586502804047635,0.001240066484946678,-3.2498,-2.7351,1896.774193548387,367.6133768425152,0.0866289611669274
0.294,0.000155,0.31908971684549314,0.0008784687350421594,-3.2498,-2.7351,1896.774193548387,363.23400494176883,0.0996291611499871
0.294,0.000155,0.32044493931913176,0.0008817080666315702,-3.2498,-2.7351,1896.774193548387,363.4365516733246,0.09024568272080943
0.294,0.000155,0.20300134033039918,0.0005622889672608489,-3.2498,-2.7351,1896.774193548387,361.0267178445736,0.08584927395111788
0.294,0.000155,0.30432128054362373,0.0008395811627662786,-3.2498,-2.7351,1896.774193548387,362.4679709832178,0.10749595873644469
0.294,0.000155,0.35043773111044807,0.0009647588928330952,-3.2498,-2.7351,1896.774193548387,363.23866378817024,0.07313806829512755
0.294,0.000155,0.324121680435943,0.0008912155051851167,-3.2498,-2.7351,1896.774193548387,363.6849657015548,0.07569753807859836
0.294,0.000155,0.21259188633131454,0.0005901839308674051,-3.2498,-2.7351,1896.774193548387,360.21293568407395,0.10965876412472303
0.294,0.000155,0.2800315136665201,0.0007794667119632726,-3.2498,-2.7351,1896.774193548387,359.26038837655307,0.11197711979016592
0.294,0.000155,0.18553459771198932,0.0005128498674918935,-3.2498,-2.7351,1896.774193548387,361.77175714084007,0.09685166164193773
0.294,0.000155,0.2985405929176037,0.000818375104350122,-3.2498,-2.7351,1896.774193548387,364.79676780328884,0.08428207189652273
0.294,0.000155,0.3969544095609052,0.0011033918386001984,-3.2498,-2.7351,1896.774193548387,359.75833396093947,0.09572928266850492
0.294,0.000155,0.28447849560278904,0.0007652381306842981,-3.2498,-2.7351,1896.774193548387,371.75159495567755,0.0832427258427137
0.294,0.000155,0.4373177276925275,0.001207622466977365,-3.2498,-2.7351,1896.774193548387,362.1311623881244,0.0927850275164946
0.294,0.000155,0.32384831307943807,0.0008904540462754129,-3.2498,-2.7351,1896.774193548387,363.68896793049487,0.08493494073981184
0.294,0.000155,0.25031395662326017,0.0006861528661920024,-3.2498,-2.7351,1896.774193548387,364.8078569028613,0.09852678406487592
0.294,0.000155,0.04502766338895503,0.0001250472969426264,-3.2498,-2.7351,1896.774193548387,360.08505973235395,0.08285052155279457
0.294,0.000155,0.32447428683792245,0.0008923735194615867,-3.2498,-2.7351,1896.774193548387,363.6081525970133,0.09066614526900703
0.294,0.000155,0.20902956036070441,0.0005790096896517438,-3.2498,-2.7351,1896.774193548387,361.0121973717385,0.08800336524068056
0.294,0.000155,0.19909835760588557,0.0005513633219437208,-3.2498,-2.7351,1896.774193548387,361.10192622897773,0.08925985968965193
0.294,0.000155,0.43204890782690963,0.0011746931456700915,-3.2498,-2.7351,1896.774193548387,367.79724936630305,0.09906603839414899
0.294,0.000155,0.306798742371315,0.0008417333828555362,-3.2498,-2.7351,1896.774193548387,364.4844657705227,0.05072031824777298
0.294,0.000155,0.21600891171287406,0.0005984801182371546,-3.2498,-2.7351,1896.774193548387,360.92913553943333,0.07575504738773883
0.294,0.000155,0.40897678887824473,0.0011274632921928207,-3.2498,-2.7351,1896.774193548387,362.74066899581226,0.08589093858542285
